file_size,total_time_taken,average_time_taken
810,0.062069,7.662839506172839e-05
811,0.057998,7.151418002466092e-05
812,0.050888,6.266995073891626e-05
813,0.058843,7.237761377613776e-05
814,0.072255,8.876535626535627e-05
815,0.071455,8.767484662576688e-05
816,0.073327,8.986151960784315e-05
817,0.066922,8.191187270501835e-05
818,0.067215,8.216992665036674e-05
819,0.067029,8.184249084249085e-05
820,0.058811,7.172073170731708e-05
821,0.065752,8.008769792935445e-05
822,0.072195,8.782846715328467e-05
823,0.053934,6.553341433778858e-05
824,0.046891,5.6906553398058254e-05
825,0.060011,7.274060606060606e-05
826,0.060172,7.284745762711864e-05
827,0.051872,6.272309552599758e-05
828,0.049851,6.0206521739130434e-05
829,0.05445,6.568154402895055e-05
830,0.0538,6.481927710843374e-05
831,0.059039,7.104572803850783e-05
832,0.068171,8.193629807692307e-05
833,0.067365,8.08703481392557e-05
834,0.076181,9.134412470023981e-05
835,0.068753,8.233892215568861e-05
836,0.094024,0.0001124688995215311
837,0.077782,9.292951015531661e-05
838,0.088326,0.00010540095465393795
839,0.081509,9.715017878426698e-05
840,0.059131,7.039404761904763e-05
841,0.062121,7.386563614744352e-05
842,0.058949,7.001068883610452e-05
843,0.065194,7.733570581257415e-05
844,0.057956,6.866824644549764e-05
845,0.069046,8.171124260355029e-05
846,0.068175,8.058510638297872e-05
847,0.064082,7.565761511216057e-05
848,0.052859,6.233372641509434e-05
849,0.053763,6.332508833922261e-05
850,0.063995,7.528823529411765e-05
851,0.077446,9.100587544065805e-05
852,0.048775,5.7247652582159625e-05
853,0.050615,5.933763188745604e-05
854,0.050664,5.932552693208431e-05
855,0.054763,6.405029239766082e-05
856,0.077146,9.012383177570095e-05
857,0.08333,9.723453908984831e-05
858,0.061014,7.111188811188811e-05
859,0.056113,6.532363213038417e-05
860,0.064357,7.483372093023255e-05
861,0.056059,6.510917537746806e-05
862,0.057945,6.72215777262181e-05
863,0.062015,7.185979142526073e-05
864,0.05902,6.83101851851852e-05
865,0.076293,8.82e-05
866,0.077423,8.940300230946883e-05
867,0.087016,0.00010036447520184543
868,0.080527,9.277304147465437e-05
869,0.058182,6.695281933256617e-05
870,0.06121,7.035632183908047e-05
871,0.051904,5.959127439724454e-05
872,0.070295,8.061353211009174e-05
873,0.077241,8.847766323024056e-05
874,0.061511,7.037871853546912e-05
875,0.084307,9.635085714285715e-05
876,0.064886,7.407077625570776e-05
877,0.062915,7.173888255416191e-05
878,0.052036,5.926651480637813e-05
879,0.086876,9.883503981797497e-05
880,0.074256,8.438181818181819e-05
881,0.061913,7.027582292849035e-05
882,0.054179,6.142743764172335e-05
883,0.04918,5.5696489241223106e-05
884,0.053536,6.056108597285068e-05
885,0.052142,5.891751412429379e-05
886,0.047331,5.342099322799097e-05
887,0.057806,6.517023675310035e-05
888,0.057072,6.427027027027027e-05
889,0.049427,5.559842519685039e-05
890,0.053915,6.057865168539325e-05
891,0.059923,6.725364758698092e-05
892,0.076386,8.563452914798206e-05
893,0.070215,7.862821948488242e-05
894,0.068035,7.610178970917226e-05
895,0.071113,7.94558659217877e-05
896,0.05716,6.379464285714286e-05
897,0.058102,6.477369007803791e-05
898,0.055813,6.215256124721603e-05
899,0.055064,6.125027808676307e-05
900,0.047745,5.305e-05
901,0.060007,6.660044395116537e-05
902,0.078949,8.752660753880266e-05
903,0.082805,9.16998892580288e-05
904,0.050644,5.602212389380531e-05
905,0.066199,7.314806629834253e-05
906,0.057983,6.399889624724061e-05
907,0.050873,5.608930540242558e-05
908,0.081389,8.963546255506609e-05
909,0.051753,5.693399339933993e-05
910,0.052962,5.8200000000000005e-05
911,0.070108,7.695718990120747e-05
912,0.076286,8.364692982456141e-05
913,0.065223,7.143811610076671e-05
914,0.072226,7.902188183807439e-05
915,0.059077,6.456502732240437e-05
916,0.058002,6.332096069868995e-05
917,0.055553,6.0581243184296615e-05
918,0.054861,5.976143790849673e-05
919,0.095496,0.00010391294885745375
920,0.087295,9.488586956521738e-05
921,0.079498,8.63170466883822e-05
922,0.067863,7.360412147505424e-05
923,0.053864,5.835752979414951e-05
924,0.051893,5.616125541125541e-05
925,0.071189,7.696108108108108e-05
926,0.059772,6.454859611231101e-05
927,0.058421,6.302157497303128e-05
928,0.053336,5.7474137931034486e-05
929,0.055193,5.941119483315393e-05
930,0.054661,5.87752688172043e-05
931,0.049932,5.363265306122449e-05
932,0.047824,5.131330472103004e-05
933,0.053628,5.747909967845659e-05
934,0.066809,7.152997858672377e-05
935,0.073266,7.835935828877004e-05
936,0.067996,7.264529914529914e-05
937,0.086473,9.228708644610458e-05
938,0.070216,7.485714285714285e-05
939,0.061037,6.500212992545261e-05
940,0.05285,5.622340425531915e-05
941,0.056938,6.050797024442083e-05
942,0.0548,5.817409766454353e-05
943,0.065951,6.99374337221633e-05
944,0.077391,8.198199152542374e-05
945,0.075267,7.964761904761905e-05
946,0.079324,8.385200845665963e-05
947,0.060094,6.345723336853221e-05
948,0.04978,5.251054852320675e-05
949,0.048344,5.0942044257112746e-05
950,0.051716,5.4437894736842105e-05
951,0.077286,8.126813880126182e-05
952,0.081405,8.550945378151261e-05
953,0.057792,6.0642182581322145e-05
954,0.064155,6.724842767295597e-05
955,0.071095,7.444502617801048e-05
956,0.099658,0.00010424476987447698
957,0.092511,9.666771159874608e-05
958,0.07216,7.532359081419624e-05
959,0.063002,6.569551616266945e-05
960,0.064092,6.676249999999999e-05
961,0.066157,6.884183142559833e-05
962,0.060816,6.321829521829522e-05
963,0.060878,6.321703011422638e-05
964,0.062016,6.433195020746888e-05
965,0.057775,5.987046632124352e-05
966,0.074349,7.696583850931677e-05
967,0.083168,8.600620475698036e-05
968,0.07326,7.568181818181819e-05
969,0.068295,7.047987616099071e-05
970,0.061751,6.366082474226805e-05
971,0.077249,7.955612770339855e-05
972,0.079068,8.134567901234567e-05
973,0.075452,7.754573484069887e-05
974,0.076203,7.823716632443532e-05
975,0.066662,6.837128205128206e-05
976,0.057014,5.841598360655738e-05
977,0.060958,6.239303991811669e-05
978,0.057775,5.907464212678937e-05
979,0.054904,5.608171603677222e-05
980,0.057067,5.8231632653061224e-05
981,0.060051,6.121406727828746e-05
982,0.06107,6.218940936863544e-05
983,0.073055,7.431841302136317e-05
984,0.053948,5.4825203252032525e-05
985,0.05247,5.326903553299493e-05
986,0.054849,5.5627789046653144e-05
987,0.07431,7.52887537993921e-05
988,0.098033,9.922368421052631e-05
989,0.07185,7.264914054600607e-05
990,0.060059,6.066565656565657e-05
991,0.069176,6.98042381432896e-05
992,0.063042,6.355040322580645e-05
993,0.065122,6.558106747230614e-05
994,0.07835,7.882293762575453e-05
995,0.070167,7.051959798994975e-05
996,0.065197,6.545883534136547e-05
997,0.068042,6.8246740220662e-05
998,0.060936,6.105811623246492e-05
999,0.06105,6.111111111111111e-05
1000,0.049864,4.9863999999999996e-05
